,DATE,STATION,NAME,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,TARGET
1606,2010-06-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.01,0.0,0.0,90.0,57.0,320.0,220.0,32.0,46.1,83.0
1607,2010-06-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,83.0,54.0,220.0,210.0,21.9,28.0,91.0
1608,2010-06-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,91.0,54.0,40.0,50.0,15.0,21.9,93.0
1609,2010-06-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,93.0,60.0,170.0,160.0,23.0,33.1,92.0
1610,2010-06-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",19.01,0.0,0.0,0.0,92.0,65.0,190.0,200.0,29.1,34.9,94.0
1611,2010-07-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,94.0,61.0,170.0,160.0,31.1,42.9,91.0
1612,2010-07-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.17,0.0,0.0,91.0,64.0,150.0,150.0,25.9,30.0,97.0
1613,2010-07-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.01,0.0,0.0,97.0,58.0,280.0,290.0,31.1,45.0,81.0
1614,2010-07-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,1.84,0.0,0.0,81.0,53.0,60.0,60.0,38.9,48.1,81.0
1615,2010-07-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,81.0,53.0,100.0,90.0,15.0,21.0,89.0
1616,2010-07-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.01,0.0,0.0,89.0,56.0,270.0,260.0,34.9,45.0,67.0
1617,2010-07-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.09,0.0,0.0,67.0,56.0,120.0,290.0,21.0,23.9,74.0
1618,2010-07-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,74.0,56.0,300.0,320.0,21.9,28.0,82.0
1619,2010-07-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,82.0,53.0,40.0,40.0,23.0,29.1,89.0
1620,2010-07-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.02,0.0,0.0,89.0,58.0,360.0,360.0,32.0,36.9,89.0
1621,2010-07-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,89.0,54.0,270.0,210.0,16.1,28.0,91.0
1622,2010-07-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,91.0,57.0,300.0,290.0,23.0,36.9,98.0
1623,2010-07-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,98.0,69.0,150.0,150.0,23.9,30.0,95.0
1624,2010-07-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,95.0,61.0,20.0,330.0,29.1,36.9,92.0
1625,2010-07-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,92.0,60.0,200.0,190.0,21.9,28.0,95.0
1626,2010-07-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,95.0,63.0,210.0,210.0,21.0,25.9,102.0
1627,2010-07-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.63,0.0,0.0,0.0,102.0,65.0,60.0,60.0,31.1,38.9,93.0
1628,2010-07-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.01,0.0,0.0,93.0,65.0,140.0,340.0,21.9,30.0,94.0
1629,2010-07-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.02,0.0,0.0,94.0,60.0,260.0,260.0,28.0,36.9,78.0
1630,2010-07-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.01,0.0,0.0,78.0,60.0,180.0,180.0,30.0,36.9,89.0
1631,2010-07-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,89.0,60.0,300.0,300.0,25.9,31.1,91.0
1632,2010-07-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.11,0.0,0.0,91.0,60.0,140.0,140.0,25.9,32.0,94.0
1633,2010-07-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,94.0,61.0,360.0,350.0,21.9,28.0,83.0
1634,2010-07-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,83.0,62.0,30.0,20.0,25.1,30.0,89.0
1635,2010-07-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,89.0,59.0,150.0,160.0,21.0,23.9,97.0
1636,2010-07-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,97.0,56.0,110.0,180.0,16.1,19.9,97.0
1637,2010-07-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.05,0.0,0.0,97.0,61.0,290.0,40.0,23.0,30.0,90.0
1638,2010-07-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.3,0.0,0.0,90.0,58.0,230.0,220.0,29.1,38.0,92.0
1639,2010-07-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,92.0,62.0,280.0,290.0,28.0,33.1,90.0
1640,2010-07-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,1.06,0.0,0.0,90.0,63.0,320.0,340.0,40.9,48.1,85.0
1641,2010-07-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,85.0,61.0,150.0,150.0,21.0,25.1,91.0
1642,2010-08-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.68,0.0,0.0,91.0,64.0,310.0,310.0,32.0,40.0,88.0
1643,2010-08-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.02,0.0,0.0,88.0,63.0,300.0,300.0,30.0,36.0,85.0
1644,2010-08-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,85.0,58.0,300.0,290.0,25.9,32.0,86.0
1645,2010-08-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.11,0.0,0.0,86.0,61.0,330.0,330.0,36.9,44.1,85.0
1646,2010-08-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.04,0.0,0.0,0.0,85.0,59.0,360.0,360.0,23.0,25.9,89.0
1647,2010-08-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.15,0.0,0.0,89.0,57.0,280.0,270.0,36.9,42.9,93.0
1648,2010-08-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.07,0.0,0.0,93.0,59.0,240.0,240.0,31.1,38.9,87.0
1649,2010-08-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,87.0,62.0,180.0,180.0,25.9,34.9,85.0
1650,2010-08-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,85.0,62.0,290.0,290.0,29.1,36.0,88.0
1651,2010-08-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,88.0,58.0,170.0,170.0,16.1,19.9,92.0
1652,2010-08-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,92.0,64.0,310.0,290.0,21.9,28.0,91.0
1653,2010-08-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.09,0.0,0.0,0.0,91.0,65.0,190.0,190.0,38.0,45.0,87.0
1654,2010-08-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,87.0,52.0,170.0,170.0,19.9,23.9,79.0
1655,2010-08-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,79.0,54.0,350.0,360.0,17.9,23.9,87.0
1656,2010-08-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,87.0,55.0,90.0,90.0,25.9,33.1,83.0
1657,2010-08-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,83.0,56.0,350.0,340.0,34.9,45.0,88.0
1658,2010-08-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,88.0,47.0,180.0,200.0,21.9,28.0,96.0
1659,2010-08-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,96.0,67.0,10.0,20.0,25.9,34.9,86.0
1660,2010-08-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.02,0.0,0.0,86.0,60.0,280.0,330.0,25.1,38.0,88.0
1661,2010-08-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,88.0,58.0,210.0,210.0,15.0,19.9,94.0
1662,2010-08-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.0,0.0,0.0,94.0,62.0,180.0,170.0,25.9,36.0,97.0
1663,2010-08-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,97.0,65.0,160.0,160.0,23.9,29.1,86.0
1664,2010-08-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,86.0,58.0,40.0,60.0,28.0,36.0,81.0
1665,2010-08-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.86,0.0,0.0,0.0,81.0,55.0,190.0,160.0,21.9,25.9,90.0
1666,2010-08-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,90.0,56.0,180.0,180.0,21.9,28.0,95.0
1667,2010-08-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,95.0,59.0,140.0,180.0,19.9,23.9,95.0
1668,2010-08-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,95.0,62.0,200.0,200.0,31.1,44.1,93.0
1669,2010-08-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,93.0,66.0,160.0,130.0,21.9,25.9,93.0
1670,2010-08-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,0.0,93.0,59.0,270.0,240.0,33.1,44.1,87.0
1671,2010-08-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.08,0.0,0.0,0.0,87.0,58.0,220.0,340.0,23.0,30.0,81.0
1672,2010-08-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,81.0,49.0,50.0,50.0,21.0,25.1,88.0
1673,2010-09-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.82,0.0,0.0,0.0,88.0,51.0,290.0,130.0,14.1,17.0,71.0
1674,2010-09-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,71.0,47.0,40.0,30.0,23.9,31.1,81.0
1675,2010-09-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,81.0,40.0,210.0,210.0,15.0,17.9,93.0
1676,2010-09-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,93.0,54.0,350.0,340.0,19.9,25.1,94.0
1677,2010-09-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,94.0,60.0,310.0,310.0,21.0,25.9,76.0
1678,2010-09-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.0,0.0,0.0,76.0,47.0,310.0,320.0,36.9,44.1,86.0
1679,2010-09-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.0,0.0,0.0,86.0,45.0,170.0,170.0,28.0,34.9,86.0
1680,2010-09-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.63,0.0,0.0,0.0,86.0,56.0,300.0,210.0,28.0,32.0,91.0
1681,2010-09-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,0.0,91.0,53.0,220.0,230.0,28.0,34.9,80.0
1682,2010-09-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,80.0,43.0,40.0,40.0,23.9,29.1,83.0
1683,2010-09-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,83.0,42.0,180.0,210.0,16.1,19.9,84.0
1684,2010-09-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,84.0,46.0,110.0,110.0,14.1,17.0,89.0
1685,2010-09-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.0,0.0,0.0,89.0,52.0,240.0,230.0,14.1,17.0,91.0
1686,2010-09-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,91.0,52.0,80.0,80.0,17.9,23.0,84.0
1687,2010-09-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,84.0,51.0,80.0,80.0,21.0,25.9,89.0
1688,2010-09-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,89.0,49.0,200.0,200.0,23.0,29.1,87.0
1689,2010-09-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,87.0,51.0,90.0,80.0,16.1,21.0,69.0
1690,2010-09-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.02,0.0,0.0,69.0,47.0,90.0,90.0,16.1,19.9,96.0
1691,2010-09-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,96.0,41.0,100.0,100.0,23.9,31.1,94.0
1692,2010-09-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.01,0.0,0.0,94.0,55.0,320.0,230.0,30.0,42.9,81.0
1693,2010-09-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,81.0,50.0,100.0,90.0,21.0,25.9,82.0
1694,2010-09-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.03,0.0,0.0,82.0,52.0,340.0,340.0,17.0,21.0,79.0
1695,2010-09-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,79.0,50.0,320.0,280.0,23.0,30.0,83.0
1696,2010-09-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,83.0,48.0,210.0,210.0,17.9,23.9,79.0
1697,2010-09-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,79.0,43.0,40.0,340.0,15.0,17.9,90.0
1698,2010-09-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,90.0,51.0,210.0,210.0,15.0,31.1,84.0
1699,2010-09-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,84.0,52.0,10.0,10.0,28.0,34.9,92.0
1700,2010-09-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,92.0,51.0,210.0,40.0,17.9,23.9,82.0
1701,2010-09-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.09,0.0,0.0,0.0,82.0,51.0,20.0,10.0,30.0,36.0,80.0
1702,2010-09-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,80.0,44.0,180.0,180.0,19.9,23.0,81.0
1703,2010-10-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,81.0,53.0,30.0,30.0,17.0,21.0,75.0
1704,2010-10-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,75.0,42.0,280.0,130.0,19.9,23.9,85.0
1705,2010-10-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,85.0,44.0,160.0,140.0,19.9,23.9,84.0
1706,2010-10-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,84.0,48.0,180.0,190.0,25.9,34.9,83.0
1707,2010-10-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,83.0,52.0,210.0,210.0,16.1,19.9,67.0
1708,2010-10-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,67.0,50.0,260.0,70.0,17.0,25.1,84.0
1709,2010-10-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.63,0.0,0.0,0.0,84.0,49.0,170.0,210.0,21.9,28.0,74.0
1710,2010-10-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,74.0,44.0,320.0,320.0,31.1,38.9,68.0
1711,2010-10-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,0.0,68.0,44.0,290.0,280.0,25.9,38.0,57.0
1712,2010-10-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.14,0.0,0.0,57.0,46.0,320.0,330.0,32.0,42.9,68.0
1713,2010-10-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.04,0.0,0.0,0.0,68.0,45.0,20.0,20.0,15.0,19.9,56.0
1714,2010-10-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.34,0.0,0.0,56.0,41.0,350.0,340.0,21.0,25.1,68.0
1715,2010-10-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,68.0,39.0,230.0,110.0,14.1,16.1,77.0
1716,2010-10-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,77.0,43.0,220.0,220.0,15.0,19.9,81.0
1717,2010-10-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,81.0,47.0,320.0,290.0,16.1,25.1,66.0
1718,2010-10-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,66.0,38.0,20.0,20.0,15.0,17.9,77.0
1719,2010-10-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,77.0,40.0,30.0,30.0,21.0,23.9,58.0
1720,2010-10-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.0,0.0,0.0,58.0,40.0,350.0,360.0,16.1,21.0,68.0
1721,2010-10-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,68.0,37.0,70.0,80.0,15.0,19.9,72.0
1722,2010-10-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,72.0,39.0,230.0,230.0,15.0,17.0,74.0
1723,2010-10-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,74.0,39.0,180.0,150.0,21.0,29.1,60.0
1724,2010-10-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.02,0.0,0.0,60.0,43.0,270.0,270.0,21.0,25.1,63.0
1725,2010-10-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,63.0,39.0,290.0,280.0,16.1,21.9,68.0
1726,2010-10-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,68.0,37.0,290.0,290.0,25.1,31.1,61.0
1727,2010-10-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.99,0.04,0.0,0.0,61.0,36.0,350.0,350.0,40.9,51.0,51.0
1728,2010-10-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",22.15,0.0,0.0,0.0,51.0,35.0,270.0,280.0,34.9,42.9,52.0
1729,2010-10-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,52.0,22.0,260.0,360.0,21.9,25.9,66.0
1730,2010-10-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,66.0,20.0,180.0,210.0,14.1,16.1,79.0
1731,2010-10-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,79.0,37.0,320.0,320.0,15.0,19.9,75.0
1732,2010-10-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.66,0.0,0.0,0.0,75.0,42.0,150.0,270.0,31.1,40.9,62.0
1733,2010-10-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.0,0.0,0.0,62.0,37.0,310.0,310.0,16.1,17.9,60.0
1734,2010-11-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.08,0.0,0.0,60.0,34.0,40.0,40.0,21.0,29.1,68.0
1735,2010-11-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,68.0,33.0,30.0,30.0,17.9,23.9,60.0
1736,2010-11-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,60.0,35.0,350.0,350.0,17.0,21.0,59.0
1737,2010-11-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,59.0,27.0,180.0,180.0,14.1,15.0,74.0
1738,2010-11-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,74.0,35.0,200.0,200.0,21.9,28.0,77.0
1739,2010-11-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,77.0,46.0,350.0,330.0,19.9,25.9,70.0
1740,2010-11-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,70.0,39.0,290.0,290.0,30.0,38.0,75.0
1741,2010-11-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,75.0,32.0,200.0,200.0,21.9,32.0,58.0
1742,2010-11-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.15,0.0,0.0,58.0,26.0,340.0,340.0,30.0,36.0,44.0
1743,2010-11-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,44.0,20.0,150.0,150.0,13.0,17.9,34.0
1744,2010-11-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.0,0.0,0.0,34.0,25.0,340.0,330.0,17.9,21.0,44.0
1745,2010-11-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.82,0.0,0.0,0.0,44.0,19.0,140.0,130.0,13.0,16.1,43.0
1746,2010-11-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,43.0,21.0,20.0,20.0,21.9,25.1,45.0
1747,2010-11-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,45.0,20.0,220.0,210.0,15.0,19.9,44.0
1748,2010-11-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.09,1.5,0.0,44.0,29.0,350.0,10.0,16.1,23.0,60.0
1749,2010-11-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",16.11,0.15,0.0,0.0,60.0,30.0,310.0,320.0,45.0,55.0,36.0
1750,2010-11-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,36.0,23.0,360.0,360.0,23.9,29.1,62.0
1751,2010-11-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,62.0,27.0,200.0,200.0,21.9,30.0,59.0
1752,2010-11-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,59.0,25.0,60.0,60.0,17.0,19.9,37.0
1753,2010-11-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",4.47,0.0,0.0,0.0,37.0,21.0,270.0,280.0,16.1,21.0,54.0
1754,2010-11-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.02,0.0,0.0,54.0,22.0,30.0,40.0,23.9,28.0,43.0
1755,2010-11-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.86,0.0,0.0,0.0,43.0,20.0,270.0,280.0,33.1,34.0,54.0
1756,2010-11-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.32,0.0,0.0,0.0,54.0,17.0,230.0,230.0,28.0,34.9,41.0
1757,2010-11-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.63,0.0,0.0,0.0,41.0,6.0,30.0,20.0,25.1,34.9,40.0
1758,2010-11-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,40.0,4.0,250.0,260.0,19.9,23.9,51.0
1759,2010-11-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.0,0.0,0.0,51.0,11.0,310.0,310.0,23.9,30.0,56.0
1760,2010-11-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,56.0,21.0,220.0,310.0,14.1,30.0,55.0
1761,2010-11-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,55.0,26.0,350.0,310.0,30.0,36.0,31.0
1762,2010-11-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",20.13,0.0,0.0,0.0,31.0,17.0,340.0,350.0,38.0,47.0,43.0
1763,2010-11-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,43.0,8.0,280.0,270.0,23.9,31.1,58.0
1764,2010-12-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,58.0,21.0,310.0,310.0,25.9,32.0,59.0
1765,2010-12-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,59.0,25.0,200.0,200.0,17.0,21.9,69.0
1766,2010-12-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.2,0.0,0.0,0.0,69.0,26.0,300.0,260.0,30.0,38.0,44.0
1767,2010-12-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,44.0,17.0,120.0,120.0,15.0,21.0,36.0
1768,2010-12-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.04,0.0,0.0,0.0,36.0,22.0,290.0,290.0,13.0,15.0,50.0
