"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-11-29","11.86",," 1147","0.02","0.2","0.0",,"30","10",,"   10","  360","31.1","38.9","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-11-30","8.05",," 1156","0.00","0.0","0.0",,"42","9",,"  350","  300","21.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-01","7.16",," 1616","0.00","0.0","0.0",,"57","25",,"  330","  330","23.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-02","8.05",," 0713","0.00","0.0","0.0",,"58","30",,"  160","  170","18.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-03","11.86",," 1452","0.00","0.0","0.0",,"68","27",,"  250","  310","31.1","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-04","5.37",," 0847","0.00","0.0","0.0",,"42","22",,"  160","  150","13.0","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-05","2.91",," 2359","0.00","0.0","0.0",,"39","21",,"  190","  190","8.1","10.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-06","2.24",," 1527","0.00","0.0","0.0",,"54","21",,"  330","  340","12.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-07","8.05",," 1059","0.00","0.0","0.0",,"47","27",,"  360","   10","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-08","5.82",," 2154","0.00","0.0","0.0",,"58","22",,"  170","  310","14.1","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-09","6.93",," 1353","0.00","0.0","0.0",,"57","30",,"  310","  320","16.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-10","12.08",," 1844","0.00","0.0","0.0",,"56","29",,"  310","  320","32.0","49.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-11","8.72",," 0219","0.00","0.0","0.0",,"41","15",,"   20","  320","23.9","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-12","7.61",," 1542","0.00","0.0","0.0",,"54","14",,"  340","  330","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-13","4.92",," 0003","0.00","0.0","0.0",,"62","34",,"  250","  260","14.1","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-14","8.28",," 0822","0.00","0.0","0.0",,"65","29",,"  170","  160","18.1","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-15","6.93",," 1454","0.01",,,,"53","27",,"   20","   30","21.9","29.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-16","7.16",," 2026","0.01",,,,"34","20",,"  170","   10","17.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-17","3.58",," 1113","0.00",,,,"29","17",,"  170","  170","13.0","16.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-18","4.92",," 1341","0.00",,,,"38","10",,"  320","  330","14.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-19","5.37",," 2324","0.00",,,,"58","21",,"  230","  220","18.1","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-20","12.30",," 0115","0.00",,,,"59","25",,"  230","  220","23.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-21","5.37",," 0910","0.00",,,,"36","19",,"  300","  320","12.1","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-22","2.91",," 1530","0.00",,,,"44","17",,"  350","  350","13.0","14.1","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-23","3.13",," 1838","0.00",,,,"50","18",,"  360","   40","13.0","17.0","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-24","6.04",," 1245","0.00",,,,"45","22",,"  170","  110","12.1","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-25","5.59",," 1545","0.00",,,,"53","16",,"  110","  110","12.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-26","4.03",," 1558","0.00",,,,"56","20",,"  350","  360","14.1","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-27","6.71",," 2357","0.00",,,,"48","21",,"  150","  160","15.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-28","7.16",," 2353","0.00",,,,"51","20",,"  230","  220","21.0","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-29","12.30",," 0818","0.00",,,,"55","28",,"  210","  200","32.0","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-30","9.84",," 1216","0.00",,,,"37","3",,"  360","   20","17.0","21.9","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2010-12-31","6.93",," 0202","0.00",,,,"5","-7",,"  360","  340","19.9","23.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-01","5.37",," 2355","0.01",,,,"20","-5",,"  200","  220","13.0","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-02","9.40",," 0726","0.09",,,,"38","12",,"  230","  230","21.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-03","7.16",," 2048","0.00",,,,"31","13",,"  170","  160","15.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-04","4.92",," 1549","0.00",,,,"42","9",,"  320","  320","14.1","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-05","9.62",," 1423","0.00",,,,"45","21",,"  310","  320","33.1","44.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-06","6.71",," 1516","0.00",,,,"55","20",,"  330","  330","21.0","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-07","7.16",," 2328","0.00",,,,"46","24",,"  170","  170","15.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-08","5.82",," 1356","0.00",,,,"57","21",,"  360","  360","19.9","21.9",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-09","6.93",," 1349","0.00",,,,"35","11",,"   30","   40","14.1","17.0","    1","    1",,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-10","4.47",," 0309","0.14",,,,"13","-6",,"   10","  360","14.1","17.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-11","5.59",," 0316","0.13",,,,"22","-5",,"  240","  240","12.1","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-12","3.36",," 1403","0.11",,,,"40","-2",,"  360","  360","14.1","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-13","6.71",," 0856","0.00",,,,"49","23",,"  240","  240","15.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-14","4.03",," 1125","0.00",,,,"51","27",,"  310","  310","10.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-15","4.92",," 2138","0.00",,,,"50","24",,"  220","  250","12.1","12.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-16","7.16",," 2109","0.00",,,,"52","24",,"  290","  270","25.9","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-17","11.18",," 1139","0.00",,,,"53","35",,"  310","  310","28.0","38.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-18","9.62",," 1153","0.00",,,,"51","28",,"  320","  340","18.1","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-19","6.26",," 1420","0.00",,,,"42","9",,"  360","  360","33.1","40.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-20","6.71",," 1603","0.02",,,,"39","7",,"  320","  310","17.0","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-21","11.63",," 0940","0.00",,,,"43","26",,"  310","  310","25.1","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-22","13.87",," 1054","0.00",,,,"45","28",,"  310","  310","31.1","42.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-23","8.28",," 1608","0.00",,,,"49","17",,"  310","  310","21.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-24","8.50",," 0431","0.00",,,,"36","19",,"   40","   40","23.9","31.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-25","5.59",," 2034","0.00",,,,"42","17",,"   20","   10","14.1","16.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-26","4.70",," 2242","0.01",,,,"44","29",,"  230","  230","13.0","16.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-27","6.71",," 2357","0.00",,,,"56","26",,"  220","  220","16.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-28","8.28",," 0056","0.00",,,,"67","34",,"  230","  230","19.9","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-29","8.05",," 2204","0.00",,,,"61","31",,"  160","  150","18.1","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-30","4.47",," 1333","0.00",,,,"48","24",,"  350","  340","12.1","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-01-31","8.50",," 0814","0.00",,,,"27","-3",,"   10","  360","18.1","21.9","    1","    1",,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-01","9.40",," 1357","0.00",,,,"-3","-13",,"  360","  360","18.1","23.0","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-02","3.58",," 2246","0.00",,,,"6","-16",,"  190","  200","12.1","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-03","4.47",," 1153","0.04",,,,"30","-4",,"  280","  270","12.1","15.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-04","4.25",," 1216","0.16",,,,"39","14",,"  330","  320","15.0","23.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-05","7.83",," 0611","0.01",,,,"40","26",,"  340","  340","25.9","31.1","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-06","7.16",," 0020","0.03",,,,"26","10",,"  360","  360","19.9","23.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-07","10.51",," 2344","0.21",,,,"40","7",,"  340","  340","35.1","40.0","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-08","7.38",," 0008","0.00",,,,"9","-4",,"  350","  350","31.1","38.0","    1","    1",,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-09","5.59",," 1620","0.04",,,,"19","-12",,"  160","  160","12.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-10","5.82",," 1452","0.05",,,,"35","0",,"  330","  350","18.1","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-11","6.93",," 2332","0.00",,,,"39","9",,"  200","  200","15.0","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-12","9.84",," 2312","0.00",,,,"53","22",,"  220","  220","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-13","10.07",," 0317","0.00",,,,"62","37",,"  220","  220","23.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-14","12.30",," 1014","0.00",,,,"54","35",,"  170","  180","25.9","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-15","9.62",," 1928","0.00",,,,"63","32",,"  160","  170","23.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-16","16.33",," 1124","0.00",,,,"61","35",,"  220","  220","35.1","40.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-17","10.51",," 1558","0.00",,,,"52","27",,"  150","  260","18.1","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-18","12.75",," 1410","0.00",,,,"52","23",,"  150","  160","25.9","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-19","13.42",," 2359","0.00",,,,"64","30",,"  210","  200","35.1","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-20","14.09",," 1448","0.00",,,,"48","20",,"  250","  250","33.1","44.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-21","6.71",," 1141","0.00",,,,"46","11",,"  320","  310","21.9","28.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-22","4.92",," 2139","0.00",,,,"54","18",,"  220","  220","15.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-23","9.40",," 1510","0.00",,,,"55","25",,"  160","  140","25.1","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-24","7.83",," 2026","0.00",,,,"42","21",,"  330","  320","19.9","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-25","6.26",," 2339","0.00",,,,"29","17",,"  170","  200","14.1","16.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-26","16.78",," 1955","0.00",,,,"55","25",,"  220","  220","25.9","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-27","8.95",," 0119","0.00",,,,"47","23",,"  230","  240","30.0","38.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-02-28","12.30",," 1251","0.00",,,,"63","21",,"  220","  310","25.1","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-01","6.04",," 1657","0.00",,,,"62","30",,"   40","   30","17.0","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-02","5.82",," 0237","0.00",,,,"61","25",,"  170","  170","21.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-03","9.17",," 1051","0.00",,,,"64","34",,"  360","  230","21.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-04","6.93",," 1649","0.03",,,,"44","19",,"   20","   40","21.0","30.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-05","7.38",," 1246","0.00",,,,"54","18",,"  220","  280","16.1","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-06","9.17",," 1247","0.01",,,,"52","28",,"  180","  150","18.1","23.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-07","5.37",," 0107","0.00",,,,"31","20",,"  350","  350","13.0","15.0","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-08","6.49",," 1610","0.02",,,,"32","19",,"  350","   20","12.1","14.1","    1","    1",,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-09","8.50",," 1314","0.00",,,,"52","21",,"  340","  340","25.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-10","8.50",," 1744","0.00",,,,"67","28",,"  170","  170","18.1","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-11","10.96",," 1714","0.00",,,,"69","39",,"   90","   90","23.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-12","8.95",," 1705","0.00",,,,"59","30",,"   10","   10","21.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-13","8.05",," 1402","0.07",,,,"54","31",,"  360","  360","19.9","25.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-14","6.49",," 1550","0.00",,,,"65","27",,"  300","  360","16.1","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-15","7.61",," 2215","0.00",,,,"58","30",,"  200","  200","18.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-16","10.07",," 2327","0.00",,,,"75","39",,"  240","  240","23.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-17","13.20",," 1334","0.00",,,,"61","32",,"  120","  100","28.0","36.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-18","12.75",," 1945","0.06",,,,"55","27",,"  170","  170","29.1","36.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-19","14.32",," 1639","0.00",,,,"71","34",,"  230","  230","36.9","44.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-20","12.08",," 1731","0.00",,,,"66","39",,"  220","  210","21.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-21","16.11",," 1227","0.00",,,,"73","33",,"  220","  220","40.0","51.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-22","15.21",," 0037","0.00",,,,"55","36",,"  200","  200","38.9","52.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-23","8.72",," 0252","0.00",,,,"57","26",,"  100","  280","19.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-24","13.65",," 0534","0.00",,,,"55","28",,"  160","  160","25.9","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-25","9.84",," 1024","0.00",,,,"59","27",,"  160","  260","23.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-26","8.05",," 1932","0.00",,,,"52","23",,"  170","  110","17.0","23.0","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-27","8.50",," 1650","0.00",,,,"56","35",,"  330","  310","21.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-28","8.05",," 1746","0.06",,,,"51","31",,"  330","  330","21.0","28.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-29","7.16",," 2023","0.09",,,,"48","30",,"  160","  160","15.0","18.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-30","14.32",," 1604","0.00",,,,"55","32",,"  310","  300","32.0","45.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-03-31","18.12",," 0751","0.00",,,,"66","49",,"  280","  320","31.1","45.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-01","9.84",," 0718","0.00",,,,"67","46",,"  360","  360","23.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-02","16.11",," 2341","0.00",,,,"81","40",,"  240","  250","32.0","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-03","18.12",," 0254","0.09",,,,"68","27",,"  240","  240","47.0","59.9","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-04","6.93",," 1004","0.16",,,,"50","16",,"   20","  340","16.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-05","11.86",," 1357","0.00",,,,"74","37",,"  280","  270","32.0","42.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-06","8.05",," 2244","0.04",,,,"51","38",,"  150","  150","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-07","6.26",," 2359","0.00",,,,"59","36",,"  220","  220","21.0","28.0","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-08","17.90",," 0425","0.00",,,,"73","44",,"  240","  240","42.9","52.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-09","11.41",," 1532","0.00",,,,"72","35",,"  200","  230","36.0","47.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-10","11.86",," 1006","0.00",,,,"54","34",,"  360","  310","25.1","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-11","8.50",," 2002","0.00",,,,"64","28",,"  200","  190","21.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-12","5.82",," 0048","0.00",,,,"62","34",,"  190","  200","17.0","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-13","4.92",," 1832","0.14",,,,"51","31",,"  230","  230","18.1","21.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-14","12.75",," 1513","0.04",,,,"53","32",,"  340","  320","28.0","36.0","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-15","10.96",," 1330","0.00",,,,"54","28",,"  350","  350","30.0","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-16","8.50",," 1745","0.00",,,,"65","31",,"  140","  140","19.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-17","11.86",," 1437","0.00",,,,"72","41",,"  310","  310","31.1","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-18","10.74",," 1203","0.10",,,,"70","37",,"  350","  350","21.9","25.1","    1","    1",,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-19","7.38",," 1221","0.02",,,,"60","35",,"  360","   10","25.1","30.0","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-20","10.29",," 2146","0.01",,,,"54","32",,"  160","  160","25.1","35.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-21","10.74",," 2137","0.05",,,,"70","37",,"  340","  330","31.1","38.9","    1","    1",,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-22","16.78",," 1054","0.00",,,,"63","38",,"  260","  250","32.0","47.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-23","10.74",," 1738","0.03",,,,"52","32",,"  170","  170","25.9","32.0","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-24","4.03",," 1740","0.16",,,,"47","35",,"  280","  310","12.1","14.1","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-25","6.49",," 1540","0.12",,,,"57","35",,"  340","  340","21.9","30.0","    1",,"    1",,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-26","9.62",," 1856","0.09",,,,"52","32",,"  360","  360","28.0","33.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-27","7.61",," 1556","0.00",,,,"55","30",,"   10","   10","23.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-28","7.38",," 1455","0.00",,,,"69","27",,"  150","  150","21.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-29","13.42",," 0952","0.00",,,,"73","31",,"  250","  250","30.0","45.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2011-04-30","9.62",," 2029","0.01",,,,"48","30",,"  350","   10","21.9","30.0",,,,,,,,,,
