"STATION","NAME","DATE","DASF","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-01",,,"0.00","0.0","0.0",,"90","58","59",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-02",,,"0.00","0.0","0.0",,"86","49","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-03",,,"0.00","0.0","0.0",,"65","48","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-04",,,"0.00","0.0","0.0",,"74","46","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-05",,,"0.05","0.0","0.0",,"75","45","49",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-06",,,"0.00","0.0","0.0",,"51","45","50","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-07",,,"0.00","0.0","0.0",,"68","46","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-08",,,"0.03","0.0","0.0",,"76","42","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-09",,,"0.00","0.0","0.0",,"52","39","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-10",,,"0.00","0.0","0.0",,"86","39","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-11",,,"0.00","0.0","0.0",,"80","49","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-12",,,"0.92","0.0","0.0",,"62","49","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-13",,,"0.44","0.0","0.0",,"62","44","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-14",,,"0.12","0.0","0.0",,"74","45","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-15",,,"0.00","0.0","0.0",,"62","44","44",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-16",,,"0.00","0.0","0.0",,"72","43","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-17",,,"0.00","0.0","0.0",,"80","45","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-18",,,"0.00","0.0","0.0",,"82","51","52",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-19",,,"0.00","0.0","0.0",,"78","49","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-20",,,"0.00","0.0","0.0",,"76","50","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-21",,,"0.00","0.0","0.0",,"79","50","53",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-22",,,"0.00","0.0","0.0",,"78","48","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-23",,,"0.00","0.0","0.0",,"86","50","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-24",,,"0.00","0.0","0.0",,"77","45","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-25",,,"0.00","0.0","0.0",,"79","45","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-26",,,"0.00","0.0","0.0",,"86","49","53",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-27",,,"0.00","0.0","0.0",,"86","49","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-28",,,"0.00","0.0","0.0",,"75","47","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-29",,,"0.00","0.0","0.0",,"84","45","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-09-30",,,"0.00","0.0","0.0",,"73","43","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-01",,,"0.00","0.0","0.0",,"79","43","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-02",,,"0.00","0.0","0.0",,"79","45","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-03",,,"0.00","0.0","0.0",,"80","46","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-04",,,"0.00","0.0","0.0",,"79","44","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-05",,,"0.00","0.0","0.0",,"74","45","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-06",,,"0.59","0.0","0.0",,"71","47","47",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-07",,,"0.00","0.0","0.0",,"63","37","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-08",,,"0.00","0.0","0.0",,"70","37","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-09",,,"0.00","0.0","0.0",,"77","41","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-10",,,"0.00","0.0","0.0",,"55","39","44",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-11",,,"0.00","0.0","0.0",,"49","36","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-12",,,"0.26","0.0","0.0",,"46","32","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-13",,,"0.05","0.0","0.0",,"40","33","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-14",,,"0.00","0.0","0.0",,"54","30","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-15",,,"0.00","0.0","0.0",,"48","30","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-16",,,"0.00","0.0","0.0",,"62","31","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-17",,,"0.00","0.0","0.0",,"72","35","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-18",,,"0.00","0.0","0.0",,"73","37","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-19",,,"0.00","0.0","0.0",,"78","43","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-20",,,"0.00","0.0","0.0",,"73","41","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-21",,,"0.09","0.0","0.0",,"63","41","41",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-22",,,"0.04","0.0","0.0",,"67","33","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-23",,,"0.00","0.0","0.0",,"44","22","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-24",,,"0.00","0.0","0.0",,"56","24","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-25",,,"0.00","0.0","0.0",,"61","34","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-26",,,"0.00","0.0","0.0",,"73","40","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-27",,,"0.00","0.0","0.0",,"58","26","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-28",,,"0.00","0.0","0.0",,"60","26","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-29",,,"0.00","0.0","0.0",,"72","31","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-30",,,"0.00","0.0","0.0",,"76","40","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-10-31",,,"0.00","0.0","0.0",,"76","39","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-01",,,"0.00","0.0","0.0",,"76","42","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-02",,,"0.00","0.0","0.0",,"75","44","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-03",,,"0.00","0.0","0.0",,"76","46","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-04",,,"0.00","0.0","0.0",,"68","35","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-05",,,"0.06","0.0","0.0",,"70","34","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-06",,,"0.00","0.0","0.0",,"48","31","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-07",,,"0.00","0.0","0.0",,"48","28","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-08",,,"0.00","0.0","0.0",,"58","27","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-09",,,"0.00","0.0","0.0",,"60","29","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-10",,,"0.00","0.0","0.0",,"57","29","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-11",,,"0.00","0.0","0.0",,"42","27","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-12",,,"0.00","0.0","0.0",,"54","31","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-13",,,"0.00","0.0","0.0",,"58","29","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-14",,,"0.06","0.6","1.0",,"65","29","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-15",,,"0.01","0.2","0.0",,"39","18","19",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-16",,,"0.00","0.0","0.0",,"56","18","44",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-17",,,"0.00","0.0","0.0",,"70","32","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-18",,,"0.00","0.0","0.0",,"72","34","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-19",,,"0.00","0.0","0.0",,"78","35","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-20",,,"0.00","0.0","0.0",,"68","27","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-21",,,"0.00","0.0","0.0",,"35","20","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-22",,,"0.00","0.0","0.0",,"53","19","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-23",,,"0.00","0.0","0.0",,"64","24","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-24",,,"0.00","0.0","0.0",,"53","17","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-25",,,"0.00","0.0","0.0",,"66","17","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-26",,,"0.00","0.0","0.0",,"56","24","24",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-27",,,"0.00","0.0","0.0",,"63","23","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-28",,,"0.00","0.0","0.0",,"42","24","24",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-29",,,"0.24","2.4","2.0",,"47","23","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-11-30",,,"0.00","0.0","0.0",,"39","25","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-01",,,"0.02","0.2","0.0",,"35","22","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-02",,,"0.00","0.0","0.0",,"56","23","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-03",,,"0.00","0.0","0.0",,"69","24","24",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-04",,,"0.02","0.3","0.0",,"26","16","16",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-05",,,"0.40","1.2","1.0",,"16","-1","0",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-06",,,"0.00","0.0","0.0",,"47","0","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-07",,,"0.00","0.0","0.0",,"61","27","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-08",,,"0.00","0.0","0.0",,"64","39","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-09",,,"0.21","3.0","3.0",,"50","18","18",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-10",,,"0.00","0.0","1.0",,"29","14","16",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-11",,,"0.00","0.0","0.0",,"49","16","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-12",,,"0.00","0.0","0.0",,"51","23","25",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-13",,,"0.00","0.0","0.0",,"43","25","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-14",,,"0.09","1.3","1.0",,"57","3","3",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-15",,,"0.04","0.8","2.0",,"3","-15","-13",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-16",,,"0.00","0.0","2.0",,"1","-13","1",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-17",,,"0.00","0.0","1.0",,"36","1","10",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-18",,,"0.00","0.0","1.0",,"40","8","12",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-19",,,"0.02","0.3","2.0",,"32","10","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-20",,,"0.00","0.0","1.0",,"47","14","14",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-21",,,"0.00","0.0","1.0",,"31","5","7",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-22",,,"0.00","0.0","1.0",,"15","3","8",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-23",,,"0.00","0.0","0.0",,"25","8","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-24",,,"0.00","0.0","0.0",,"31","12","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-25",,,"0.00","0.0","0.0",,"43","12","13",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-26",,,"0.00","0.0","0.0",,"51","12","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-27",,,"0.00","0.0","0.0",,"45","12","14",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-28",,,"0.00","0.0","0.0",,"39","13","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-29",,,"0.00","0.0","0.0",,"53","28","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-30",,,"0.00","0.0","0.0",,"61","27","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2008-12-31",,,"0.00","0.0","0.0",,"59","18","18",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-01",,,"0.00","0.0","0.0",,"54","16","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-02",,,"0.00","0.0","0.0",,"58","38","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-03",,,"0.00","0.0","0.0",,"65","28","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-04",,,"0.02","0.2","0.0",,"34","14","14",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-05",,,"0.00","0.0","0.0",,"27","10","11",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-06",,,"0.00","0.0","0.0",,"45","9","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-07",,,"0.00","0.0","0.0",,"43","23","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-08",,,"0.00","0.0","0.0",,"54","34","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-09",,,"0.00","0.0","0.0",,"65","27","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-10",,,"0.00","0.0","0.0",,"42","21","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-11",,,"0.00","0.0","0.0",,"45","21","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-12",,,"0.06","0.6","1.0",,"47","25","25",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-13",,,"0.13","1.3","2.0",,"29","15","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-14",,,"0.00","0.0","1.0",,"51","20","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-15",,,"0.00","0.0","0.0",,"46","24","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-16",,,"0.00","0.0","0.0",,"45","26","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-17",,,"0.00","0.0","0.0",,"61","25","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-18",,,"0.00","0.0","0.0",,"57","26","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-19",,,"0.00","0.0","0.0",,"61","27","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-20",,,"0.00","0.0","0.0",,"63","26","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-21",,,"0.00","0.0","0.0",,"68","34","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-22",,,"0.00","0.0","0.0",,"73","37","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-23",,,"0.00","0.0","0.0",,"65","35","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-24",,,"0.00","0.0","0.0",,"35","19","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-25",,,"0.00","0.0","0.0",,"45","15","15",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-26",,,"0.02","0.2","0.0",,"17","7","7",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-27",,,"0.05","0.5","1.0",,"10","-5","-4","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-28",,,"0.00","0.0","1.0",,"36","-5","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-29",,,"0.00","0.0","0.0",,"39","18","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-30",,,"0.00","0.0","0.0",,"40","21","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-01-31",,,"0.00","0.0","0.0",,"56","26","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-01",,,"0.00","0.0","0.0",,"63","30","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-02",,,"0.00","0.0","0.0",,"45","27","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-03",,,"0.00","0.0","0.0",,"51","27","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-04",,,"0.00","0.0","0.0",,"56","27","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-05",,,"0.00","0.0","0.0",,"68","30","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-06",,,"0.00","0.0","0.0",,"68","28","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-07",,,"0.00","0.0","0.0",,"61","27","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-08",,,"0.00","0.0","0.0",,"56","26","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-09",,,"0.00","0.0","0.0",,"45","26","31","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-10",,,"0.00","0.0","0.0",,"53","31","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-11",,,"0.00","0.0","0.0",,"41","22","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-12",,,"0.00","0.0","0.0",,"48","19","21",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-13",,,"0.01","0.1","0.0",,"44","19","24",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-14",,,"0.00","0.0","0.0",,"33","20","22",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-15",,,"0.00","0.0","0.0",,"31","14","15","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-16",,,"0.00","0.0","0.0",,"38","14","16",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-17",,,"0.00","0.0","0.0",,"60","15","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-18",,,"0.00","0.0","0.0",,"52","28","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-19",,,"0.00","0.0","0.0",,"49","22","22",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-20",,,"0.00","0.0","0.0",,"49","21","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-21",,,"0.07","0.7","1.0",,"56","12","15",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-22",,,"0.00","0.0","0.0",,"49","14","22",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-23",,,"0.00","0.0","0.0",,"62","21","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-24",,,"0.00","0.0","0.0",,"67","31","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-25",,,"0.00","0.0","0.0",,"68","34","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-26",,,"0.00","0.0","0.0",,"67","38","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-27",,,"0.00","0.0","0.0",,"59","20","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-02-28",,,"0.00","0.0","0.0",,"42","16","16",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-01",,,"0.00","0.0","0.0",,"46","14","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-02",,,"0.00","0.0","0.0",,"65","23","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-03",,,"0.00","0.0","0.0",,"73","35","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-04",,,"0.00","0.0","0.0",,"74","48","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-05",,,"0.00","0.0","0.0",,"73","51","52",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-06",,,"0.00","0.0","0.0",,"65","25","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-07",,,"0.00","0.0","0.0",,"52","25","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-08",,,"0.00","0.0","0.0",,"42","26","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-09",,,"0.00","0.0","0.0",,"63","31","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-10",,,"0.03","0.3","0.0",,"43","14","14",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-11",,,"0.00","0.0","0.0",,"40","12","16",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-12",,,"0.00","0.0","0.0",,"42","14","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-13",,,"0.00","0.0","0.0",,"44","18","25",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-14",,,"0.00","0.0","0.0",,"49","21","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-15",,,"0.00","0.0","0.0",,"60","26","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-16",,,"0.00","0.0","0.0",,"63","32","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-17",,,"0.00","0.0","0.0",,"70","35","44",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-18",,,"0.00","0.0","0.0",,"71","38","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-19",,,"0.00","0.0","0.0",,"59","33","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-20",,,"0.00","0.0","0.0",,"69","32","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-21",,,"0.00","0.0","0.0",,"67","35","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-22",,,"0.00","0.0","0.0",,"74","34","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-23",,,"0.13","0.0","0.0",,"76","35","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-24",,,"0.00","0.0","0.0",,"55","30","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-25",,,"0.00","0.0","0.0",,"52","30","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-26",,,"0.02","0.2","0.0",,"52","31","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-27",,,"0.32","4.8","4.0",,"32","13","13","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-28",,,"0.00","0.0","2.0",,"32","12","15",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-29",,,"0.00","0.0","1.0",,"48","14","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-30",,,"0.06","0.6","0.0",,"67","28","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-03-31",,,"0.08","0.8","0.0",,"37","22","27","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-01",,,"0.00","0.0","0.0",,"46","26","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-02",,,"0.01","0.1","0.0",,"45","22","22",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-03",,,"0.00","0.0","0.0",,"54","21","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-04",,,"0.03","0.3","0.0",,"61","28","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-05",,,"0.02","0.2","0.0",,"31","19","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-06",,,"0.01","0.1","0.0",,"34","19","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-07",,,"0.00","0.0","0.0",,"49","20","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-08",,,"0.00","0.0","0.0",,"70","28","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-09",,,"0.00","0.0","0.0",,"73","32","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-10",,,"0.00","0.0","0.0",,"57","26","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-11",,,"0.00","0.0","0.0",,"64","27","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-12",,,"0.00","0.0","0.0",,"59","34","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-13",,,"0.02","0.0","0.0",,"44","32","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2009-04-14",,,"0.00","0.0","0.0",,"66","34","42",,,,,,
